0	0	0	0	1001	129
0	0.000434	0.0327368	0.0049926	1001	129
0	0.0004827	0.0661275	0.009917	1001	129
0	0.0004877	0.10108	0.0123341	1001	129
0	0.0005037	0.134953	0.0145841	1001	129
0	0.0005092	0.168637	0.0183476	1001	129
0	0.0005157	0.201971	0.0210722	1001	129
0	0.0005224	0.235173	0.0242321	1001	129
0	0.0005286	0.267666	0.0265004	1001	129
0	0.0005497	0.299818	0.0288002	1001	129
0	0.0005774	0.331614	0.0310382	1001	131
0	0.0009333	0.36355	0.033303	940	230
0	0.0011375	0.395395	0.0354743	872	434
0	0.0017127	0.427274	0.0377452	808	630
0	0	0	0	788	664
0	4.7e-06	0.032015	0.0021166	786	668
0	1.04e-05	0.0640747	0.0042822	786	668
0	1.49e-05	0.0958481	0.0064809	786	668
0	0.0003545	0.128491	0.0088276	785	668
0	0.0003599	0.160876	0.0110143	785	668
0	0.0003651	0.192886	0.0135761	785	668
0	0.000669	0.224328	0.0164627	783	668
0	0.0008187	0.256177	0.0187151	760	659
0	0.0010062	0.288052	0.0209941	736	649
0	0.0011392	0.319468	0.0231244	725	644
0	0.0016177	0.351438	0.0257903	715	641
0	0.0020778	0.383141	0.029	714	639
0	0.0020839	0.415238	0.0315263	714	639
0	0.0024967	0.446633	0.0337521	714	645
0	0	0	0	728	645
0	0.0001212	0.0307293	0.0023159	734	645
0	0.0001508	0.0609748	0.0046538	736	645
0	0.0001552	0.0916454	0.0068248	736	645
0	0.000592	0.121641	0.0089866	738	645
0	0.000618	0.152243	0.0116751	746	645
0	0.0006574	0.178903	0.0138757	756	644
0	0.0007831	0.206132	0.0160007	757	644
0	0.0007879	0.23356	0.0181883	757	644
0	0.0008003	0.260628	0.0204005	757	644
0	0.0008058	0.288006	0.0225278	757	644
0	0.000811	0.315282	0.0247741	757	644
0	0.0008161	0.342662	0.0270261	757	644
0	0.0008208	0.369781	0.0292078	757	644
0	0.0008264	0.397137	0.0313945	757	644
0	0.0008331	0.424488	0.0337788	757	644
0	0.000838	0.451482	0.0358252	757	644
0	0	0	0	757	644
0	4.7e-06	0.0273944	0.0021335	757	644
0	0.0003406	0.0549882	0.0043147	752	644
0	0.0008401	0.0862953	0.0065375	728	645
0	0.0009737	0.121319	0.0086756	705	645
0	0.0009975	0.161727	0.0110236	685	644
0	0.0010026	0.200453	0.0132129	685	644
0	0.001008	0.239644	0.0154226	685	644
0	0.0010129	0.278744	0.0176103	685	644
0	0.0011858	0.317903	0.0199541	685	644
0	0.0011904	0.356728	0.0222895	685	644
0	0.0011956	0.395929	0.0247102	685	644
0	0.0016486	0.433278	0.0269978	689	642
0	0	0	0	708	639
0	0.000215	0.0326042	0.0022427	712	639
0	0.000492	0.0639598	0.0043767	717	639
0	0.0005162	0.0941532	0.006743	720	637
0	0.000548	0.123224	0.0088482	723	636
0	0.00057	0.152166	0.0109855	726	636
0	0.0005753	0.182189	0.0132322	726	636
0	0.0006763	0.210367	0.0154249	728	636
0	0.0009115	0.237734	0.0175429	729	634
0	0.0009162	0.265327	0.0197049	729	634
0	0.0009209	0.292847	0.0221921	729	634
0	0.0009254	0.320461	0.0244588	729	634
0	0.0009301	0.348045	0.0266205	729	634
0	0.0009348	0.37572	0.0289129	729	634
0	0.0009401	0.402918	0.0310384	729	634
0	0.0018146	0.430173	0.0331319	729	634
0	0	0	0	729	634
0	5.2e-06	0.0277389	0.0025173	729	634
0	3.63e-05	0.0551038	0.0047324	731	622
0	0.000427	0.0825932	0.0068418	733	612
0	0.0008157	0.109925	0.0091013	738	596
0	0.0013001	0.136889	0.0112396	755	567
0	0.0017923	0.163959	0.01349	789	504
0	0.0021376	0.19142	0.0157639	821	432
0	0.0024846	0.218828	0.0181248	856	359
0	0.002549	0.246159	0.0202552	884	325
0	0.0031228	0.273597	0.0224318	916	283
0	0.0034547	0.301069	0.0246799	938	254
0	0.0038719	0.327771	0.0268238	948	235
0	0.0044845	0.355014	0.0290026	960	213
0	0.0048287	0.382506	0.0312707	964	202
0	0.0051263	0.40965	0.0334817	965	199
0	0.0056545	0.436932	0.035739	976	194
0	0	0	0	1019	159
0	0.0001915	0.0274372	0.0026094	1062	94
0	0.0004671	0.0543943	0.0048091	1073	57
0	0.0007933	0.0818112	0.0082985	1073	49
0	0.0008382	0.109288	0.0101088	1068	44
0	0.0015197	0.136457	0.0120946	1060	37
0	0.0015606	0.163477	0.0138883	1060	36
0	0.0019504	0.190946	0.0157294	1058	33
