0.0035771	0.305865	0.0750224	670	533
0.0036331	0.312067	0.0767858	669	533
0.0036579	0.318041	0.0785413	668	533
0.0037034	0.32382	0.0802791	667	533
0.0037748	0.32978	0.0820098	665	534
0.0037942	0.335557	0.083768	664	536
0.0039238	0.34148	0.0854989	658	543
0.0039634	0.347262	0.0873322	656	544
0.004085	0.353158	0.0892545	654	549
0.0041544	0.359206	0.0910409	653	551
0.0042004	0.365097	0.0927914	649	556
0.0042717	0.370941	0.0945716	647	558
0	0	0	646	561
3.62e-05	0.0055825	0.0017418	645	563
6.51e-05	0.0110183	0.0035932	644	567
8.35e-05	0.0211955	0.0054448	644	568
0.000168	0.0321793	0.0072153	642	570
0.0001846	0.043153	0.0092019	642	572
0.0003236	0.0541299	0.0109989	642	573
0.0003743	0.0650256	0.0128032	641	576
0.0004163	0.0761	0.014587	641	578
0.0004574	0.0881182	0.0163321	640	585
0.0005611	0.100246	0.0181639	640	588
0.0006448	0.112385	0.0199952	640	593
0.0006792	0.124587	0.0218406	640	596
0.0010649	0.136837	0.0236582	640	597
0.0010924	0.149085	0.0255063	641	598
0.0015325	0.161325	0.0272805	641	599
0.0015896	0.173569	0.0290266	642	603
0.0018642	0.185774	0.0309101	642	605
0.001926	0.197942	0.0327003	643	607
0.0019713	0.210127	0.0353438	644	609
0.0020291	0.222212	0.037531	645	611
0.0020691	0.234158	0.0392931	646	612
0.0021737	0.246213	0.0410579	646	612
0.0022904	0.258325	0.0428393	646	612
0.0023163	0.270478	0.0446523	646	612
0.0023398	0.281169	0.0463874	647	613
0.0024555	0.29209	0.0483128	647	613
0.002495	0.302855	0.0500962	647	614
0.0027228	0.313746	0.0519491	647	614
0.0027357	0.324649	0.0536957	647	614
0.0028342	0.335369	0.0554197	647	615
0.0028391	0.346328	0.0574765	647	615
0.0028596	0.357121	0.059431	648	615
0.002875	0.368061	0.0612156	648	615
0.0029243	0.378793	0.0630028	649	615
0.0029446	0.389541	0.0648023	650	616
0.0029764	0.400526	0.0665557	650	616
0	0	0	652	616
0.0001146	0.0107298	0.0018299	655	615
0.0001395	0.0214826	0.0101953	656	614
0.0001698	0.0331512	0.0129998	658	612
0.0002126	0.0448086	0.0148556	659	611
0.0002318	0.0564485	0.0166354	660	611
0.0003044	0.0680582	0.0184285	661	610
0.0003234	0.0796734	0.0202012	662	609
0.000337	0.0914898	0.0220774	664	607
0.0005534	0.103556	0.0238716	667	604
0.0008317	0.115844	0.0256416	668	603
0.0009671	0.128146	0.0274375	669	602
0.00103	0.14104	0.0293151	671	599
0.0010873	0.154171	0.031102	672	598
0.0011106	0.167364	0.0328908	672	594
0.0011607	0.18063	0.0347283	672	593
0.0012688	0.194091	0.0365869	673	590
0.0013213	0.20755	0.0386254	673	587
0.0013685	0.221109	0.0404707	674	585
0.0014072	0.234604	0.0422351	674	583
0.0014435	0.24798	0.0439727	674	581
0.0016179	0.261511	0.0457203	674	581
0.0016269	0.275054	0.0474738	674	581
0.0016319	0.288593	0.0492386	674	581
0.001637	0.302169	0.0510473	674	581
0.001643	0.315728	0.0529617	674	581
0.0016601	0.329017	0.0549124	674	580
0.0017947	0.339791	0.056686	674	579
0.0020668	0.350671	0.0584348	673	578
0.0020869	0.361656	0.0602099	672	575
0.0022482	0.372661	0.0619816	671	572
0.0022646	0.383697	0.0638455	669	569
0.0023199	0.389017	0.0656075	668	567
0.0023777	0.39444	0.067366	667	565
0.0024867	0.400032	0.0690794	667	563
0.0025997	0.405875	0.0708557	666	561
0	0	0	665	559
8.28e-05	0.0058699	0.0017365	664	557
0.0001731	0.0117674	0.0034456	663	553
0.0002189	0.0175838	0.0051776	663	552
0.0004562	0.0234552	0.0069716	662	552
0.0004722	0.0291779	0.0087335	662	551
0.0005816	0.0350713	0.0104463	662	550
0.0006065	0.0408314	0.0134231	661	550
0.0007437	0.0467757	0.0155883	661	548
0.00075	0.0528365	0.0175141	661	548
0.000772	0.0588962	0.0193588	661	548
0.0007779	0.0649332	0.0211392	661	548
0.0008034	0.0709725	0.0228545	661	548
0.0008093	0.0769562	0.0245664	661	548
0.0008216	0.0829532	0.0262875	661	548
0.0008288	0.0889123	0.0280199	661	548
0.0009055	0.0949213	0.0297316	661	548
0.0009175	0.100901	0.0315511	661	548
0.0010954	0.106997	0.0335464	661	548
0.0011678	0.113292	0.0354124	661	548
0.0011747	0.119349	0.0371737	661	548
0.0011975	0.125368	0.0389458	661	548
0.001204	0.131406	0.040664	661	548
0.0012196	0.137651	0.0424027	661	548
0.0013795	0.143667	0.0441865	661	548
0.001397	0.149715	0.0459598	661	549
0.0016712	0.155509	0.0477096	661	550
0.0016966	0.161415	0.0494493	661	550
0.0017667	0.167297	0.0513196	661	551
0.0018284	0.173277	0.053047	661	553
0.0019204	0.179246	0.056039	661	554
0.0019724	0.185127	0.0579014	661	555
0.0020414	0.191094	0.059968	661	556
0.002175	0.197149	0.0617741	661	556
0.0022802	0.20319	0.0636839	661	556
0.0022866	0.209238	0.0654467	661	556
0.002363	0.215259	0.0672007	661	556
0.0023842	0.22114	0.0689176	661	557
0.0025282	0.227157	0.0707248	661	557
0.0025371	0.233164	0.0724978	661	557
0.0025515	0.239223	0.074224	661	557
0.0026012	0.245066	0.0759786	661	558
0.0027186	0.250862	0.0780024	660	558
0.0027359	0.256813	0.079886	659	560
0.0027537	0.262524	0.0816616	658	561
0.0028126	0.268194	0.0833862	658	562
0.0029425	0.2736	0.085138	657	565
0.0029896	0.278901	0.0868979	655	567
0.0030384	0.289896	0.0886576	653	569
0.0030728	0.300888	0.0907177	652	572
0.0031125	0.312021	0.092437	652	572
0.0031571	0.323135	0.0941681	652	572
0.0031628	0.334268	0.0959695	652	572
0.0033514	0.345209	0.0978249	651	573
0.0034049	0.35624	0.0996566	651	574
0.0035518	0.367377	0.101443	651	574
0	0	0	651	574
6.37e-05	0.0108708	0.0069715	651	577
0.0001124	0.0214525	0.0087648	650	580
0.0001412	0.0321904	0.0105368	650	580
0.0001717	0.0427659	0.0124537	650	581
0.0001937	0.0532838	0.0141993	650	585
0.0001987	0.0639386	0.0159608	650	585
0.000229	0.0743904	0.0177849	650	587
0.0003447	0.0849632	0.0195769	650	588
0.0004124	0.095723	0.0212962	650	588
0.0005634	0.106441	0.0231341	650	588
0.0006787	0.117427	0.0250788	650	588
0.0007042	0.128196	0.0269193	650	588
0.0007107	0.138958	0.0286907	650	588
0.0008287	0.149701	0.0306544	650	588
0.0009845	0.160484	0.0324672	650	588
0.0009925	0.171493	0.0343121	650	588
0.0010223	0.18226	0.0360581	650	588
0.0011132	0.19296	0.0390305	650	589
0.0012913	0.204089	0.0408462	650	590
0.0013372	0.216118	0.0425974	650	594
0.0014368	0.228205	0.0444182	650	598
0.0015125	0.240306	0.0461568	650	602
0.0015503	0.25226	0.0478909	650	607
0.0017679	0.264247	0.049643	649	608
0.0021469	0.276264	0.0516011	649	610
0.0022853	0.288232	0.0541869	649	611
0.0022931	0.300352	0.055998	649	611
0.002492	0.312254	0.0578575	649	612
0.0025725	0.324398	0.0596411	649	612
0.0025939	0.336123	0.0614013	649	613
0.0026394	0.34688	0.0631638	649	614
0.0026892	0.357671	0.0650738	649	616
0.0027344	0.369386	0.0668864	649	618
0.0027759	0.381156	0.0686633	649	619
0.0028017	0.393109	0.0705187	649	619
0.0028109	0.405056	0.0722704	649	619
0	0	0	649	619
7.6e-06	0.0119252	0.0017664	649	619
0.0001881	0.0238312	0.0037131	649	619
0.0002045	0.035793	0.0055506	649	619
0.0002176	0.0477678	0.0073228	649	619
0.0002519	0.059683	0.0091236	649	619
0.0003262	0.0716658	0.010949	649	619
0.000497	0.0836294	0.0127553	649	619
0.0005308	0.0954688	0.0145594	649	620
0.0005692	0.107461	0.0171644	649	622
0.0006051	0.11987	0.0189978	649	625
0.0007296	0.132554	0.0207679	649	630
0.0008956	0.145303	0.0225592	649	633
0.0009316	0.158019	0.0243782	649	637
0.0009395	0.170921	0.0261189	649	637
0.000944	0.183818	0.027882	649	637
0.0009809	0.196719	0.0297555	649	637
0.0010433	0.209636	0.031542	649	637
0.0010686	0.222511	0.0333833	650	638
0.0011239	0.23557	0.0352512	650	638
0.0013484	0.248465	0.0370736	651	638
0.0013549	0.261532	0.0388543	651	638
0.0013615	0.274579	0.040693	651	638
0.0013684	0.287653	0.0425982	651	638
0.001475	0.300716	0.0444023	651	638
0.0014847	0.313826	0.0461636	651	638
0.0015456	0.326874	0.0479347	651	638
0.0017709	0.339955	0.0496977	651	638
0.0017767	0.352991	0.0514299	651	638
0.0017832	0.366046	0.0532091	651	638
0.0017935	0.379124	0.0550914	651	638
0.0018035	0.392321	0.0568703	651	638
0.0018114	0.405404	0.0587741	651	638
0.0021722	0.41833	0.0607182	652	638
0	0	0	655	639
0.0001619	0.0122587	0.001875	659	639
0.0002479	0.0244117	0.0036517	660	640
0.0002575	0.0367537	0.0054228	660	640
0.0002936	0.0490704	0.0071864	660	640
0.0002999	0.0613462	0.0089207	660	640
0.0005114	0.0736651	0.0107452	660	640
0.0005206	0.0860344	0.0125818	660	640
0.0005436	0.0984146	0.015455	660	640
0.000598	0.110566	0.0172381	661	642
0.0006172	0.122499	0.0190945	662	643
0.0007915	0.134553	0.0208904	663	644
0.000809	0.146203	0.0226608	665	646
0.0008944	0.157698	0.0245416	666	647
0.0009185	0.169063	0.0263424	669	648
0.0010749	0.180698	0.0294187	670	649
0.0011211	0.19331	0.0313008	672	649
0.0011796	0.206253	0.0331966	673	650
0.001217	0.219383	0.034948	673	650
0.0012276	0.232461	0.0367189	673	650
0.0012436	0.245556	0.0385478	673	650
0.0013576	0.259042	0.0403011	674	650
0.0013627	0.272733	0.0422507	674	650
0.0013714	0.28651	0.0439993	674	650
0.0013871	0.300205	0.0458163	674	650
0.0014006	0.313888	0.0475402	674	650
0.0014057	0.327582	0.0492707	674	650
0.0014142	0.341213	0.0510228	674	650
0.0014232	0.354838	0.052869	674	650
0.0014335	0.36852	0.0546818	674	650
0.0014396	0.382181	0.0564362	674	650
0.0014496	0.395842	0.0582117	674	650
0.0014545	0.409491	0.0599744	674	650
0	0	0	674	650
2.85e-05	0.0137964	0.0020385	674	650
3.78e-05	0.0275089	0.0039444	674	650
4.67e-05	0.0411777	0.0057911	674	650
5.22e-05	0.0548105	0.0075536	674	650
7.6e-05	0.0684299	0.009309	674	650
8.07e-05	0.082075	0.0110654	674	650
8.86e-05	0.0957047	0.0129108	674	650
9.43e-05	0.109381	0.014766	674	650
0.000137	0.123669	0.0165994	676	651
0.0002195	0.138275	0.0184425	677	653
0.0002625	0.152795	0.0202824	678	654
0.0002977	0.163503	0.0222564	679	656
0.0003035	0.174395	0.0242266	679	656
0.0003579	0.18509	0.0261133	679	658
0.0004757	0.195799	0.0280044	680	658
0.0005181	0.206468	0.0300888	680	659
0.0006446	0.217163	0.0318751	681	659
0.0007793	0.227829	0.0336537	681	660
0.0008251	0.238481	0.0356397	681	661
0.0008626	0.248959	0.0373874	682	664
0.0009998	0.259226	0.0391336	682	665
0.001043	0.269476	0.0409547	682	666
0.0010655	0.280084	0.0428352	683	667
0.001095	0.29082	0.0446474	683	667
0.0012125	0.301338	0.0464145	683	668
0.0012356	0.312045	0.0481763	683	668
0.0012484	0.322718	0.0499251	683	668
0.0012665	0.333486	0.0517672	683	668
0.0016219	0.3442	0.0535896	683	668
0.0022123	0.354707	0.0554063	684	668
0.0023166	0.365481	0.0571703	684	668
0.0023255	0.376159	0.0589277	684	668
0.0023303	0.38688	0.0607733	684	668
0.0023401	0.397554	0.0625296	684	668
0.0025218	0.408274	0.0657972	684	668
0	0	0	684	668
3.3e-05	0.0107567	0.0018874	684	668
4.07e-05	0.0215005	0.0036463	684	668
0.0003527	0.0320684	0.0054958	684	667
0.0004707	0.042802	0.0072838	684	667
0.0005363	0.0532651	0.0090363	687	664
0.0005919	0.0639734	0.0108872	687	663
0.0007257	0.0745986	0.0126959	687	661
0.0009695	0.0852892	0.0144469	688	660
0.0010218	0.096008	0.0163332	689	660
0.0010455	0.106809	0.0181611	689	659
0.0013368	0.11905	0.0199918	690	657
0.0013612	0.131785	0.0217899	690	656
0.0014024	0.145146	0.0235324	691	654
0.0014251	0.158884	0.0253951	692	653
0.0014657	0.172948	0.0272892	692	652
0.0015095	0.1874	0.0291157	692	649
0.0015429	0.20236	0.0310015	693	646
0.0015763	0.217053	0.0329505	693	644
0.00162	0.231853	0.0347706	693	643
0.0016738	0.24672	0.0366256	693	641
0.0016841	0.261766	0.0386441	693	641
0.0017082	0.27656	0.0404906	693	639
0.0017408	0.291205	0.0422543	693	637
0.0021804	0.30574	0.0440439	693	636
0.0025483	0.31999	0.045923	692	635
0.002584	0.333976	0.0478918	692	634
0.0025913	0.348115	0.0497126	692	634
0.002597	0.362303	0.0515959	692	634
0.0026221	0.376504	0.0534208	692	634
0.0026513	0.390706	0.055306	692	634
0.0026695	0.404867	0.057145	692	634
0.0027193	0.419041	0.0589416	692	634
0	0	0	692	634
7.1e-06	0.0141708	0.0018998	692	634
1.3e-05	0.0283221	0.0038211	692	634
0.0001447	0.0425067	0.0056323	692	634
0.0001496	0.0566733	0.0074547	692	634
0.0001769	0.0709014	0.009371	692	634
0.000182	0.0850795	0.0113322	692	634
0.0003739	0.0992709	0.0131655	692	634
0.0003793	0.113431	0.0149834	692	634
0.0006462	0.127667	0.0170108	692	634
0.0007504	0.14188	0.0188042	692	634
0.00078	0.156072	0.0206947	692	634
0.000831	0.170516	0.0225563	692	635
0.0008745	0.185024	0.0245229	692	636
0.0010224	0.199918	0.0262925	692	638
0.0012325	0.214666	0.0280477	692	639
0.0015769	0.229422	0.0298714	692	642
0.0017545	0.244035	0.0316101	692	645
0.001823	0.258893	0.0333837	692	645
0.0018556	0.27355	0.0351758	692	646
0.0018619	0.288348	0.0369747	692	646
0.0018707	0.303194	0.0387768	692	646
0.0018948	0.317774	0.0404993	692	647
0.0019025	0.33247	0.0423154	692	647
0.0019088	0.347197	0.0441286	692	647
0.0019223	0.361948	0.0459551	692	647
0.0019278	0.376746	0.0476874	692	647
0.0019341	0.391529	0.0495053	692	647
0.0023136	0.406319	0.0527136	692	647
0.0023202	0.421082	0.0545236	692	647
0	0	0	692	647
8.24e-05	0.014734	0.0017385	692	647
8.81e-05	0.0294964	0.0035979	692	647
9.36e-05	0.0442521	0.0053716	692	647
0.0001026	0.0589973	0.0071983	692	647
0.0001609	0.0737573	0.0089685	692	647
0.0001661	0.0885191	0.0107989	692	647
0.0001764	0.103316	0.0126757	692	647
0.000201	0.118106	0.0144876	692	647
0.0002066	0.13284	0.016272	692	647
0.0002121	0.147557	0.0181294	692	647
0.0003205	0.162566	0.0201182	692	647
0.0004579	0.177343	0.0218966	692	647
0.000469	0.192317	0.023642	692	647
0.0004817	0.207072	0.0254733	692	647
0.0004901	0.221862	0.0273026	692	647
0.0004959	0.236669	0.0291276	692	647
0.0005015	0.251465	0.0310502	692	647
0.0005083	0.266303	0.0330743	692	647
0.0009054	0.281076	0.0348229	692	647
0.0012631	0.295861	0.0366418	692	647
0.0016111	0.310643	0.0384849	694	646
0.0016712	0.325453	0.0402456	701	639
0.001956	0.340198	0.0420181	707	629
0.0023711	0.354946	0.0437988	716	611
0.0026063	0.369691	0.0456111	728	578
0.0027807	0.384399	0.0473706	731	553
0.0031916	0.399186	0.049185	739	530
0.003587	0.413964	0.0510726	748	505
0.0036706	0.428748	0.052934	770	459
0	0	0	784	433
0.0004417	0.014762	0.0017321	800	405
0.0007295	0.0295286	0.0035597	823	361
0.0008196	0.0443341	0.0053219	840	330
0.0011015	0.0591014	0.0070683	856	297
0.001819	0.073909	0.0089742	877	244
0.0019018	0.0886775	0.0107196	894	195
0.0021861	0.103436	0.0124937	930	124
0.0023284	0.118159	0.0142581	990	51
0.00258	0.132925	0.0162854	1023	23
0.0028245	0.147676	0.0181296	1055	10
0.0031671	0.162453	0.0199241	1078	4
0.003342	0.177235	0.0220009	1090	3
0.0034177	0.192276	0.0238625	1094	3
0.0036812	0.20708	0.0257158	1100	4
0.0038985	0.221828	0.0275377	1106	7
0.0043043	0.236809	0.0294072	1114	10
0.0045174	0.251603	0.0312271	1121	12
0.004726	0.26632	0.0329933	1131	15
0.0049908	0.281071	0.0348449	1136	15
0.0050475	0.295825	0.0366026	1137	15
0.0050522	0.310543	0.0384626	1137	15
0.0053117	0.325272	0.0402705	1138	15
0.0054396	0.340054	0.0421379	1140	15
0.0056007	0.354854	0.0439082	1149	9
0.0070314	0.355	0.0463371	1165	-4
0.0070694	0.355156	0.0480943	1165	-4
0.007158	0.355278	0.0510597	1170	-8
0.0071706	0.355474	0.0527882	1170	-8
0.0072512	0.355591	0.0556549	1176	-15
0.0072596	0.355729	0.058212	1176	-15
0.0073675	0.35588	0.0620879	1176	-15
0.0074632	0.356016	0.0725514	1178	-17
0.0075813	0.356207	0.0756056	1181	-25
0.0075913	0.356392	0.0786657	1181	-25
0.0077722	0.356583	0.0815132	1181	-26
0.0077822	0.356766	0.0846588	1181	-26
0.0078136	0.356955	0.0875888	1181	-26
0.0078575	0.357164	0.0901366	1181	-26
0.0081302	0.357323	0.0919379	1181	-26
0.0081426	0.357458	0.0938366	1181	-26
0.0082501	0.357591	0.0972408	1181	-26
0.008257	0.357756	0.100087	1181	-26
0.0082633	0.357895	0.103125	1181	-26
0.0082699	0.358013	0.108483	1181	-26
0	0	0	1181	-26
1.65e-05	0.0001287	0.0031119	1181	-26
2.54e-05	0.0002615	0.0063053	1181	-26
3.25e-05	0.000398	0.0113793	1181	-26
3.87e-05	0.0005301	0.0147102	1181	-26
4.65e-05	0.0006598	0.0179131	1181	-26
5.83e-05	0.0007914	0.0210504	1181	-26
6.48e-05	0.0009587	0.0261833	1181	-26
0.0001336	0.0010863	0.0293672	1180	-25
0.0001433	0.0012233	0.032768	1180	-25
0.000151	0.0013571	0.0362446	1180	-25
0.0002179	0.0015146	0.040836	1179	-24
0.000226	0.0016817	0.0441274	1179	-24
0.0002519	0.001864	0.0472073	1179	-24
0.0002723	0.0019922	0.0503291	1179	-24
0.0004217	0.0021348	0.0553556	1178	-24
0.000431	0.0023039	0.058651	1178	-24
0.000466	0.0024668	0.0630889	1178	-24
0.0004737	0.0026703	0.0683588	1178	-24
0.0004806	0.0028466	0.0752779	1178	-24
0.0005884	0.003049	0.0775317	1178	-24
0.0006026	0.0032063	0.0800466	1178	-24
0.0006723	0.003347	0.0817862	1178	-24
0.0006822	0.0035116	0.0836716	1178	-24
0.0006909	0.0036674	0.0853977	1178	-24
0.0006961	0.0037863	0.0871328	1178	-24
0.0007184	0.003922	0.0888616	1178	-24
0.0007442	0.0040319	0.0908565	1178	-24
0.0007698	0.0041618	0.0926064	1178	-24
0.0007942	0.0042781	0.0943438	1178	-24
0.000857	0.0044046	0.096041	1178	-24
0.0008825	0.0045214	0.0977249	1178	-24
0.0008879	0.0046439	0.0994203	1178	-24
0.000992	0.0047948	0.101382	1178	-24
0.0010203	0.0049413	0.103289	1178	-24
0.0010274	0.0050667	0.105004	1178	-24
0.0010362	0.005192	0.106706	1178	-24
0.0010646	0.0053284	0.108421	1178	-24
0.0011207	0.0054752	0.111128	1178	-24
0.0011273	0.0056057	0.112829	1178	-24
0.0011331	0.0057173	0.115427	1178	-24
0.0011413	0.0058537	0.11724	1178	-24
0.0012246	0.0059807	0.119004	1178	-24
0.0012377	0.0061014	0.120885	1178	-24
0.104593	0.0063364	0.122721	1178	-24
